project_id,is_geocoded,project_title,donors,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,status,transactions_start_year,transactions_end_year,total_commitments,total_disbursements,transaction_year,transaction_currency,transaction_value,primary_sectors
P075531,1,Rural Electrification Phase I Project of the Rural Electrification (APL) Program,World Bank,DAC,Lao People's Democratic Republic,LAO,230,Energy generation and supply,Completion,2006,2012,10981032.8463,10546466.1362,2006.0,USD,10546466.1362,Energy generation and supply
P087925,1,Bolivia Land for Agricultural Development Project.,World Bank,DAC,Bolivia,BOL,151|310,"Agriculture, forestry, fishing|Government and civil society, general",Completion,2007,2014,16007103.2268,7585282.0363,2007.0,USD,16007103.2268,"Agriculture, forestry, fishing"
P087925,1,Bolivia Land for Agricultural Development Project.,World Bank,DAC,Bolivia,BOL,151|310,"Agriculture, forestry, fishing|Government and civil society, general",Completion,2007,2014,16007103.2268,7585282.0363,2007.0,USD,7585282.0363,"Agriculture, forestry, fishing"
P126094,1,Tunisia Governance and Opportunity DPL,World Bank,DAC,Tunisia,TUN,151|160|240|220,"Communications|Banking and financial services|Government and civil society, general|Other social infrastructure and services",Completion,2011,2012,500000000.0,491078726.35,2011.0,USD,500000000.0,Communications
P126094,1,Tunisia Governance and Opportunity DPL,World Bank,DAC,Tunisia,TUN,151|160|240|220,"Communications|Banking and financial services|Government and civil society, general|Other social infrastructure and services",Completion,2011,2012,500000000.0,491078726.35,2011.0,USD,491078726.35,Communications
P118197,1,Alat and Karakul Water Supply Project,World Bank,DAC,Uzbekistan,UZB,140,Water supply and sanitation,Implementation,2012,2017,80511184.7562,,2012.0,USD,80511184.7562,Water supply and sanitation
P073974,1,Health Systems Modernization Project,World Bank,DAC,Armenia,ARM,120|121|151,"Health, general|Health|Government and civil society, general",Completion,2004,2010,22253469.4769,22990417.0587,2004.0,USD,22253469.4769,Health
P073974,1,Health Systems Modernization Project,World Bank,DAC,Armenia,ARM,120|121|151,"Health, general|Health|Government and civil society, general",Completion,2004,2010,22253469.4769,22990417.0587,2004.0,USD,22990417.0587,Health
P125996,1,Distribution Efficiency Project,World Bank,DAC,Vietnam,VNM,230,Energy generation and supply,Implementation,2012,2018,440749644.354,,2012.0,USD,440749644.354,Energy generation and supply
P082999,1,Education Quality Improvement Program (EQIP) Phase 2,World Bank,DAC,Tunisia,TUN,151|113|112,"Basic education|Government and civil society, general|Secondary education",Completion,2004,2010,152658800.612,150834144.939,2004.0,USD,152658800.612,Basic education
P082999,1,Education Quality Improvement Program (EQIP) Phase 2,World Bank,DAC,Tunisia,TUN,151|113|112,"Basic education|Government and civil society, general|Secondary education",Completion,2004,2010,152658800.612,150834144.939,2004.0,USD,150834144.939,Basic education
P069055,1,Education Modernization Project,World Bank,DAC,Tajikistan,TJK,113|112,Secondary education|Basic education,Completion,2003,2013,24084250.5619,25832722.8159,2010.0,USD,204263.516809,Education
P070628,1,Provincial Road Infrastructure Project,World Bank,DAC,Argentina,ARG,210,Transport and storage,Implementation,2005,2017,170037915.848,155855706.383,2005.0,USD,170037915.848,Transport and storage
P070628,1,Provincial Road Infrastructure Project,World Bank,DAC,Argentina,ARG,210,Transport and storage,Implementation,2005,2017,170037915.848,155855706.383,2005.0,USD,155408879.94,Transport and storage
P070628,1,Provincial Road Infrastructure Project,World Bank,DAC,Argentina,ARG,210,Transport and storage,Implementation,2005,2017,170037915.848,155855706.383,2010.0,USD,446826.443019,Transport and storage
P094539,1,OECS-Catastrophe Insurance,World Bank,DAC,OECS Countries,Unspecified,240,Banking and financial services,Completion,2007,2010,15153391.0547,15131356.7222,2007.0,USD,15153391.0547,Banking and financial services
P094539,1,OECS-Catastrophe Insurance,World Bank,DAC,OECS Countries,Unspecified,240,Banking and financial services,Completion,2007,2010,15153391.0547,15131356.7222,2007.0,USD,4593347.10855,Banking and financial services
P094539,1,OECS-Catastrophe Insurance,World Bank,DAC,OECS Countries,Unspecified,240,Banking and financial services,Completion,2007,2010,15153391.0547,15131356.7222,2007.0,USD,4895505.72618,Banking and financial services
P094539,1,OECS-Catastrophe Insurance,World Bank,DAC,OECS Countries,Unspecified,240,Banking and financial services,Completion,2007,2010,15153391.0547,15131356.7222,2007.0,USD,4895505.73685,Banking and financial services
P094539,1,OECS-Catastrophe Insurance,World Bank,DAC,OECS Countries,Unspecified,240,Banking and financial services,Completion,2007,2010,15153391.0547,15131356.7222,2007.0,USD,746998.150582,Banking and financial services
P091747,1,School Education Quality Assurance,World Bank,DAC,Vietnam,VNM,111|140|112,"Water supply and sanitation|Education, level unspecified|Basic education",Implementation,2009,2015,131440520.836,13598743.4079,2009.0,USD,131440520.836,Water supply and sanitation
P091747,1,School Education Quality Assurance,World Bank,DAC,Vietnam,VNM,111|140|112,"Water supply and sanitation|Education, level unspecified|Basic education",Implementation,2009,2015,131440520.836,13598743.4079,2009.0,USD,13598743.4079,Water supply and sanitation
P099979,1,Capacity Building for Urban Development Project,World Bank,DAC,India,IND,151,"Government and civil society, general",Implementation,2011,2016,60000000.0,,2011.0,USD,60000000.0,"Government and civil society, general"
P066998,1,Local Development Program Support Project,World Bank,DAC,Chad,TCD,151|160|140|210|112,"Water supply and sanitation|Other social infrastructure and services|Transport and storage|Government and civil society, general|Basic education",Completion,2004,2010,26938410.4194,29125179.6894,2004.0,USD,26938410.4194,Water supply and sanitation
P066998,1,Local Development Program Support Project,World Bank,DAC,Chad,TCD,151|160|140|210|112,"Water supply and sanitation|Other social infrastructure and services|Transport and storage|Government and civil society, general|Basic education",Completion,2004,2010,26938410.4194,29125179.6894,2004.0,USD,29125179.6894,Water supply and sanitation
P083581,1,Hanoi Urban Transport Development Project,World Bank,DAC,Vietnam,VNM,151|160|210,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Implementation,2007,2016,165630832.788,23282222.5709,2007.0,USD,165630832.788,Other social infrastructure and services
P083581,1,Hanoi Urban Transport Development Project,World Bank,DAC,Vietnam,VNM,151|160|210,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Implementation,2007,2016,165630832.788,23282222.5709,2007.0,USD,23282222.5709,Other social infrastructure and services
P106708,1,"CO DPL on Promoting an Inclusive, Equitable and Efficient Social Protection System",World Bank,DAC,Colombia,COL,120|160,Other social infrastructure and services|Health,Completion,2010,2010,510658792.022,510658792.022,2010.0,USD,510658792.022,Other social infrastructure and services
P106708,1,"CO DPL on Promoting an Inclusive, Equitable and Efficient Social Protection System",World Bank,DAC,Colombia,COL,120|160,Other social infrastructure and services|Health,Completion,2010,2010,510658792.022,510658792.022,2010.0,USD,510658792.022,Other social infrastructure and services
P100619,1,Ghana Urban Transport Project,World Bank,DAC,Ghana,GHA,151|210,"Government and civil society, general|Transport and storage",Implementation,2007,2015,48021309.6803,21807224.0228,2007.0,USD,48021309.6803,"Government and civil society, general"
P100619,1,Ghana Urban Transport Project,World Bank,DAC,Ghana,GHA,151|210,"Government and civil society, general|Transport and storage",Implementation,2007,2015,48021309.6803,21807224.0228,2007.0,USD,21807224.0228,"Government and civil society, general"
P082597,1,Colombia Programmatic Financial Sector Loan II,World Bank,DAC,Colombia,COL,151|240,"Banking and financial services|Government and civil society, general",Completion,2004,2005,117123523.563,117123523.563,2004.0,USD,117123523.563,Banking and financial services
P082597,1,Colombia Programmatic Financial Sector Loan II,World Bank,DAC,Colombia,COL,151|240,"Banking and financial services|Government and civil society, general",Completion,2004,2005,117123523.563,117123523.563,2004.0,USD,117123523.563,Banking and financial services
P082914,1,EG-AIRPORTS DEVELOPMENT PROJECT,World Bank,DAC,"Egypt, Arab Republic of",EGY,151|210,"Government and civil society, general|Transport and storage",Completion,2004,2009,392363803.935,434054104.189,2004.0,USD,392363803.935,"Government and civil society, general"
P082914,1,EG-AIRPORTS DEVELOPMENT PROJECT,World Bank,DAC,"Egypt, Arab Republic of",EGY,151|210,"Government and civil society, general|Transport and storage",Completion,2004,2009,392363803.935,434054104.189,2004.0,USD,392363803.935,"Government and civil society, general"
P082914,1,EG-AIRPORTS DEVELOPMENT PROJECT,World Bank,DAC,"Egypt, Arab Republic of",EGY,151|210,"Government and civil society, general|Transport and storage",Completion,2004,2009,392363803.935,434054104.189,2008.0,USD,41690300.2538,"Government and civil society, general"
P115067,1,Support to Oportunidades Project,World Bank,DAC,Mexico,MEX,160,Other social infrastructure and services,Completion,2009,2013,1556338563.87,1916968225.7,2009.0,USD,1556338563.87,Other social infrastructure and services
P115067,1,Support to Oportunidades Project,World Bank,DAC,Mexico,MEX,160,Other social infrastructure and services,Completion,2009,2013,1556338563.87,1916968225.7,2010.0,USD,360630284.883,Other social infrastructure and services
P115067,1,Support to Oportunidades Project,World Bank,DAC,Mexico,MEX,160,Other social infrastructure and services,Completion,2009,2013,1556338563.87,1916968225.7,2009.0,USD,1556337940.82,Other social infrastructure and services
P102117,1,Second Education Sector Development Project,World Bank,DAC,Azerbaijan,AZE,114|113|112,Post-secondary education|Secondary education|Basic education,Implementation,2008,2016,26099645.1252,12199726.0623,2008.0,USD,26099645.1252,Education
P102117,1,Second Education Sector Development Project,World Bank,DAC,Azerbaijan,AZE,114|113|112,Post-secondary education|Secondary education|Basic education,Implementation,2008,2016,26099645.1252,12199726.0623,2008.0,USD,12199726.0623,Education
P094848,1,Urban Water Supply - Supplemental,World Bank,DAC,Sierra Leone,SLE,140,Water supply and sanitation,Completion,2005,2005,3627475.53809,,2005.0,USD,3627475.53809,Water supply and sanitation
P086169,1,MZ-Financial Sector TA ProjectFinancial Sector Technical Assistance,World Bank,DAC,Mozambique,MOZ,151|114|240,"Post-secondary education|Banking and financial services|Government and civil society, general",Completion,2005,2012,11902654.1094,9638419.63179,2005.0,USD,11902654.1094,Education
P086169,1,MZ-Financial Sector TA ProjectFinancial Sector Technical Assistance,World Bank,DAC,Mozambique,MOZ,151|114|240,"Post-secondary education|Banking and financial services|Government and civil society, general",Completion,2005,2012,11902654.1094,9638419.63179,2005.0,USD,9638419.63179,Education
P127449,1,Cote d'Ivoire PRSC 1,World Bank,DAC,Cote d'Ivoire,CIV,151|311|310|230,"Agriculture, forestry, fishing|Agriculture|Government and civil society, general|Energy generation and supply",Completion,2013,2013,51645692.0428,,2013.0,USD,51645692.0428,"Agriculture, forestry, fishing"
P043195,1,Rijeka Gateway Project,World Bank,DAC,Croatia,HRV,151|210,"Government and civil society, general|Transport and storage",Completion,2003,2012,188459260.647,202404337.331,2007.0,USD,6228015.59365,"Government and civil society, general"
P071033,1,Karnataka Community-Based Tank Management Project,World Bank,DAC,India,IND,151|311|310|160,"Other social infrastructure and services|Agriculture|Government and civil society, general|Agriculture, forestry, fishing",Completion,2002,2012,121601173.43,118411187.461,2007.0,USD,15781721.73,Other social infrastructure and services
P071033,1,Karnataka Community-Based Tank Management Project,World Bank,DAC,India,IND,151|311|310|160,"Other social infrastructure and services|Agriculture|Government and civil society, general|Agriculture, forestry, fishing",Completion,2002,2012,121601173.43,118411187.461,2007.0,USD,15056426.6929,Other social infrastructure and services
P084871,1,Second Transmission and Distribution Project,World Bank,DAC,Vietnam,VNM,230,Energy generation and supply,Completion,2005,2014,226717221.131,194288594.544,2005.0,USD,226717221.131,Energy generation and supply
P084871,1,Second Transmission and Distribution Project,World Bank,DAC,Vietnam,VNM,230,Energy generation and supply,Completion,2005,2014,226717221.131,194288594.544,2011.0,USD,7244091.45,Energy generation and supply
P084871,1,Second Transmission and Distribution Project,World Bank,DAC,Vietnam,VNM,230,Energy generation and supply,Completion,2005,2014,226717221.131,194288594.544,2005.0,USD,187044503.094,Energy generation and supply
P071631,1,Emergency Multi-Sector HIV/AIDS Project,World Bank,DAC,Cote d'Ivoire,CIV,151|120|160|140,"Water supply and sanitation|Other social infrastructure and services|Health|Government and civil society, general",Completion,2008,2012,20879716.1002,19530376.7245,2008.0,USD,20879716.1002,Water supply and sanitation
P071631,1,Emergency Multi-Sector HIV/AIDS Project,World Bank,DAC,Cote d'Ivoire,CIV,151|120|160|140,"Water supply and sanitation|Other social infrastructure and services|Health|Government and civil society, general",Completion,2008,2012,20879716.1002,19530376.7245,2008.0,USD,19530376.7245,Water supply and sanitation
